variable_id,year,value,unit,frequency,source_dataset,source_table,source_line,source_line_description,source_vintage_or_retrieval_date,transformation_status,candidate_status,allowed_use,prohibited_use,notes
CORP__IPP__cfc_current_cost,1925,183.0,Millions of current dollars,A,FixedAssets,FAAt404,20,Intellectual property products,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1940,2983.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1941,3541.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1942,3409.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1943,3516.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1944,3572.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1945,3622.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1946,4660.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1947,5533.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1948,5849.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1949,5216.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1950,5736.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1951,6711.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1952,6989.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1953,7013.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1954,6944.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1955,7752.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
FIN__NRC__net_stock_current_cost,1956,8997.0,Millions of current dollars,A,FixedAssets,FAAt401,35,Structures,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
